s41,1,2,8,avg
1,0.077348066298343,0.287292817679558,0.635359116022099,
2,0.06,0.08,0.86,
3,0.321428571428571,0.357142857142857,0.321428571428571,
4,0.086705202312139,0.242774566473988,0.670520231213873,
5,0.091463414634146,0.164634146341463,0.74390243902439,
6,0.062146892655367,0.084745762711864,0.853107344632768,
7,0.052173913043478,0.260869565217391,0.68695652173913,
8,0.259259259259259,0.111111111111111,0.62962962962963,
9,0.007936507936508,0.103174603174603,0.888888888888889,
10,0.032894736842105,0.065789473684211,0.901315789473684,
11,0.03125,0.09375,0.875,
12,0.068783068783069,0.206349206349206,0.724867724867725,
13,0.032786885245902,0.073770491803279,0.89344262295082,
14,0.444444444444444,0.388888888888889,0.166666666666667,
15,0.044871794871795,0.153846153846154,0.801282051282051,
16,0.060975609756098,0.109756097560976,0.829268292682927,
17,0.010989010989011,0.131868131868132,0.857142857142857,
18,0.165605095541401,0.222929936305732,0.611464968152866,
19,0.092307692307692,0.246153846153846,0.661538461538462,
20,0.068965517241379,0.103448275862069,0.827586206896552,
21,0.076555023923445,0.100478468899522,0.822966507177033,
22,0.117647058823529,0.098039215686275,0.784313725490196,
23,0.326923076923077,0.480769230769231,0.192307692307692,
24,0.01980198019802,0.099009900990099,0.881188118811881,
25,0,0,1,
26,0.078651685393259,0.123595505617978,0.797752808988764,
27,0.058823529411765,0.184873949579832,0.756302521008403,
28,0.022727272727273,0.147727272727273,0.829545454545455,
29,0.076271186440678,0.169491525423729,0.754237288135593,
30,0.076923076923077,0.730769230769231,0.192307692307692,
31,0.123222748815166,0.123222748815166,0.753554502369668,
